lp,n,pk,pm,t,fmax,favg
4553,75,0.55,0.005,140,1.9264230061566507,1.8266382314798373
4554,75,0.55,0.005,150,1.9155609347192568,1.8029154154054654
4555,75,0.55,0.01,50,1.9369094006591383,1.6640539127729843
4556,75,0.55,0.01,60,1.9177362485864102,1.6639531409377768
4557,75,0.55,0.01,70,1.9365006515781689,1.6789914453135588
4558,75,0.55,0.01,80,1.92876909832718,1.692730016408376
4559,75,0.55,0.01,90,1.947408814249484,1.6970529135897185
4560,75,0.55,0.01,100,1.953917285809174,1.722375418281121
4561,75,0.55,0.01,110,1.945554155201684,1.7114091603834283
4562,75,0.55,0.01,120,1.9574706955399401,1.7169283876852939
4563,75,0.55,0.01,130,1.9470451573814438,1.7160187739200152
4564,75,0.55,0.01,140,1.9662369411917353,1.7318524112245444
4565,75,0.55,0.01,150,1.9606413862994392,1.7363129069393721
4566,75,0.6,0.0001,50,1.8903158434860858,1.8819201657776012
4567,75,0.6,0.0001,60,1.8940476594974192,1.8920639171014475
4568,75,0.6,0.0001,70,1.8634426418609482,1.8614173246944354
4569,75,0.6,0.0001,80,1.886218045408365,1.8845315085112189
4570,75,0.6,0.0001,90,1.8879480524807635,1.8867194254775896
4571,75,0.6,0.0001,100,1.8870506765126651,1.8839102854120977
4572,75,0.6,0.0001,110,1.8608325615802968,1.8594185907540708
4573,75,0.6,0.0001,120,1.9060001866017893,1.9051581668164652
4574,75,0.6,0.0001,130,1.8803930169066947,1.8783853178962022
4575,75,0.6,0.0001,140,1.8764059654339105,1.8753792133727538
4576,75,0.6,0.0001,150,1.8631006454166168,1.861975435886387
4577,75,0.6,0.0005,50,1.8768082047434824,1.859034541453727
4578,75,0.6,0.0005,60,1.8778401111443173,1.8695626413519186
4579,75,0.6,0.0005,70,1.8732813299226931,1.8624530397320198
4580,75,0.6,0.0005,80,1.9181678149533934,1.9104822771037748
4581,75,0.6,0.0005,90,1.8892317160657697,1.881719041439689
4582,75,0.6,0.0005,100,1.8696014432131352,1.8636194080026556
4583,75,0.6,0.0005,110,1.879206917152869,1.8721536762588684
4584,75,0.6,0.0005,120,1.8828517860156113,1.8733495621840364
4585,75,0.6,0.0005,130,1.8775442840164422,1.8702780050670065
4586,75,0.6,0.0005,140,1.8837764882095178,1.8758821687748835
4587,75,0.6,0.0005,150,1.880624652297553,1.8705205454100136
4588,75,0.6,0.001,50,1.902174430432922,1.8742468597113449
4589,75,0.6,0.001,60,1.8944287074085921,1.8727292223834704
4590,75,0.6,0.001,70,1.8961456462558652,1.8767251673740721
4591,75,0.6,0.001,80,1.87659113424945,1.8561593306377133
4592,75,0.6,0.001,90,1.8750165347667376,1.8593532742501322
4593,75,0.6,0.001,100,1.871423172824578,1.8559041383643038
4594,75,0.6,0.001,110,1.8890315746807176,1.8722937352163393
4595,75,0.6,0.001,120,1.8948541706781776,1.8774382821557276
4596,75,0.6,0.001,130,1.8869375006551636,1.87089633243419
4597,75,0.6,0.001,140,1.8620093775232214,1.8497913670734585
4598,75,0.6,0.001,150,1.9070183950908204,1.8900209933845595
4599,75,0.6,0.005,50,1.9125113443095318,1.756579054034446
4600,75,0.6,0.005,60,1.9307403207291365,1.790537125840297
4601,75,0.6,0.005,70,1.9179652122431587,1.7841354871598103
4602,75,0.6,0.005,80,1.9251626403161402,1.8109347685311077
4603,75,0.6,0.005,90,1.897915612781386,1.7893924994898085
4604,75,0.6,0.005,100,1.9300019146596419,1.8132551541174875
4605,75,0.6,0.005,110,1.9268068362753286,1.8145085049999476
4606,75,0.6,0.005,120,1.925068311530273,1.8042531189125242
4607,75,0.6,0.005,130,1.9320196925151665,1.8325369715752604
4608,75,0.6,0.005,140,1.9003214801469581,1.793306014400942
4609,75,0.6,0.005,150,1.915116392253854,1.8012797103291385
4610,75,0.6,0.01,50,1.9454739101927296,1.670097373088207
4611,75,0.6,0.01,60,1.9470045454551368,1.6938948350687872
4612,75,0.6,0.01,70,1.9532595896645484,1.692571528204488
4613,75,0.6,0.01,80,1.9459012843214887,1.6988739931316181
4614,75,0.6,0.01,90,1.947802028537632,1.7028604392835438
4615,75,0.6,0.01,100,1.9575063701336095,1.7058439095086881
4616,75,0.6,0.01,110,1.9626398490346213,1.7172545082036927
4617,75,0.6,0.01,120,1.9570171132002383,1.71317364813403
4618,75,0.6,0.01,130,1.9513636110624553,1.7251382355944853
4619,75,0.6,0.01,140,1.946684069769422,1.7051339639040592
4620,75,0.6,0.01,150,1.9370686071561927,1.7130342206398814
4621,75,0.65,0.0001,50,1.8738168693014037,1.862659281080806
4622,75,0.65,0.0001,60,1.886466264104498,1.8855036881562461
4623,75,0.65,0.0001,70,1.8870577108438307,1.8862723277996556
4624,75,0.65,0.0001,80,1.8651182813990856,1.8644885995928662
4625,75,0.65,0.0001,90,1.863567739631862,1.8628346765061707
4626,75,0.65,0.0001,100,1.879251968100522,1.8770634045907613
4627,75,0.65,0.0001,110,1.8794952921018513,1.8777206827185866
4628,75,0.65,0.0001,120,1.8798245297459055,1.8792460816190362
4629,75,0.65,0.0001,130,1.9020588170484622,1.9002381601379414
4630,75,0.65,0.0001,140,1.8860611435854417,1.885483720856181
4631,75,0.65,0.0001,150,1.8745824294178848,1.873895135260234
4632,75,0.65,0.0005,50,1.8602479097621176,1.8412303091183204
4633,75,0.65,0.0005,60,1.8777200313273132,1.8712510358119667
4634,75,0.65,0.0005,70,1.8899848132640946,1.8811448808531475
4635,75,0.65,0.0005,80,1.9016973127668926,1.8918402459360961
4636,75,0.65,0.0005,90,1.8781943799675371,1.8695650397922357
4637,75,0.65,0.0005,100,1.8716205575464437,1.8650390543980395
4638,75,0.65,0.0005,110,1.8921651709756453,1.8851292107183573
4639,75,0.65,0.0005,120,1.88723474950445,1.8783794848044206
4640,75,0.65,0.0005,130,1.8793136756854358,1.8738991374665062
4641,75,0.65,0.0005,140,1.8932530371911447,1.8842735720336221
4642,75,0.65,0.0005,150,1.9060422226533726,1.9003604840505537
4643,75,0.65,0.001,50,1.8922242434277536,1.860502463640064
4644,75,0.65,0.001,60,1.8938704905596313,1.8694340543238983
4645,75,0.65,0.001,70,1.8997523763010293,1.8800670449874874
4646,75,0.65,0.001,80,1.9009913180250846,1.880976947261528
4647,75,0.65,0.001,90,1.8991294899181417,1.8839038485512847
4648,75,0.65,0.001,100,1.9107485186352537,1.8944936778035377
4649,75,0.65,0.001,110,1.8695991713179967,1.8558125062045867
4650,75,0.65,0.001,120,1.877383489027177,1.8618358293550592
4651,75,0.65,0.001,130,1.8908316489397488,1.87521562470555
4652,75,0.65,0.001,140,1.8801730908621874,1.8679192709080314
4653,75,0.65,0.001,150,1.887553160960926,1.874388055966453
4654,75,0.65,0.005,50,1.8948224360111248,1.7532434562686694
4655,75,0.65,0.005,60,1.9211077965501742,1.801311641082
4656,75,0.65,0.005,70,1.9080993598887452,1.7769055464814303
4657,75,0.65,0.005,80,1.9091832647991203,1.784397947589753
4658,75,0.65,0.005,90,1.9331412189586368,1.8179145244261898
4659,75,0.65,0.005,100,1.9315927577652334,1.814471416295274
4660,75,0.65,0.005,110,1.92016111806102,1.8046290969090455
4661,75,0.65,0.005,120,1.9205450662925245,1.8132560186174
4662,75,0.65,0.005,130,1.9282487260157108,1.819268227607454
4663,75,0.65,0.005,140,1.9506138933716872,1.8264406687790253
4664,75,0.65,0.005,150,1.9339730246377096,1.8173371390296955
4665,75,0.65,0.01,50,1.9311125690915663,1.66183956122817
4666,75,0.65,0.01,60,1.9288573983349138,1.6794509002246927
4667,75,0.65,0.01,70,1.937744218294458,1.6884346387593114
4668,75,0.65,0.01,80,1.9387443988505841,1.6989390682959908
4669,75,0.65,0.01,90,1.9487634062648704,1.691826333764854
4670,75,0.65,0.01,100,1.945504830306908,1.695664378441072
4671,75,0.65,0.01,110,1.9493444658270667,1.7148072492829614
4672,75,0.65,0.01,120,1.952368546316471,1.7040713515058672
4673,75,0.65,0.01,130,1.9533124579726393,1.7176933758159938
4674,75,0.65,0.01,140,1.9595556317844176,1.7223876009074452
4675,75,0.65,0.01,150,1.9629003747719682,1.7164101495055022
4676,75,0.7,0.0001,50,1.879585083623293,1.8681248554810983
4677,75,0.7,0.0001,60,1.8946164900271416,1.8933488390709314
4678,75,0.7,0.0001,70,1.8905755293514743,1.8888351908931427
4679,75,0.7,0.0001,80,1.8781876152233343,1.877903502613283
4680,75,0.7,0.0001,90,1.8555232275215046,1.8514185550228106
4681,75,0.7,0.0001,100,1.9102522683349088,1.9083770428459323
4682,75,0.7,0.0001,110,1.9089953330922622,1.9085677734415571
4683,75,0.7,0.0001,120,1.8923590227638394,1.8902039200315681
4684,75,0.7,0.0001,130,1.9066595299441056,1.9054027060293979
4685,75,0.7,0.0001,140,1.8937217317460235,1.8930822470742372
4686,75,0.7,0.0001,150,1.9198933187659486,1.91912902466785
4687,75,0.7,0.0005,50,1.8653342517448213,1.8456332118153784
4688,75,0.7,0.0005,60,1.8905295617657876,1.8791073023469156
4689,75,0.7,0.0005,70,1.8980075345458851,1.8872175548644206
4690,75,0.7,0.0005,80,1.8875578210121504,1.8797995244547576
4691,75,0.7,0.0005,90,1.8929692581518207,1.8863746946422657
4692,75,0.7,0.0005,100,1.8953593748261477,1.8889840985491801
4693,75,0.7,0.0005,110,1.9056686665952116,1.8966601941048393
4694,75,0.7,0.0005,120,1.8970399922190015,1.8883995975864096
4695,75,0.7,0.0005,130,1.903349227654268,1.8973133183437187
4696,75,0.7,0.0005,140,1.8966950423110083,1.8877505611418886
4697,75,0.7,0.0005,150,1.8793140987186834,1.8698127786311327
4698,75,0.7,0.001,50,1.9079917234605857,1.8760668329263563
4699,75,0.7,0.001,60,1.8868966997492485,1.86279773170137
4700,75,0.7,0.001,70,1.8940960000393923,1.8718998537345066
4701,75,0.7,0.001,80,1.897546297502629,1.877558051427401
4702,75,0.7,0.001,90,1.8851196889066273,1.8696288557225795
4703,75,0.7,0.001,100,1.8936714321582488,1.8766990255150737
4704,75,0.7,0.001,110,1.9248922360590797,1.9126646629087738
4705,75,0.7,0.001,120,1.8998228834209396,1.8853350687871966
4706,75,0.7,0.001,130,1.888156835269867,1.8734500080174465
4707,75,0.7,0.001,140,1.8889957937221313,1.8732628312751525
4708,75,0.7,0.001,150,1.8954995391931262,1.8811517799663073
4709,75,0.7,0.005,50,1.9087095280204225,1.7519765688695061
4710,75,0.7,0.005,60,1.942611549351354,1.8103417412850396
4711,75,0.7,0.005,70,1.92319701587917,1.7831743571877923
4712,75,0.7,0.005,80,1.9324820935029516,1.8194595177010473
4713,75,0.7,0.005,90,1.9118892342365277,1.791140486862115
4714,75,0.7,0.005,100,1.927004294418374,1.8121106684166963
4715,75,0.7,0.005,110,1.9519839476974048,1.833429720059935
4716,75,0.7,0.005,120,1.9157194984084123,1.8056655718560974
4717,75,0.7,0.005,130,1.9078001628358126,1.8037438207610215
4718,75,0.7,0.005,140,1.9341908509433359,1.8279563846833582
4719,75,0.7,0.005,150,1.9250132542487575,1.8179857230914396
4720,75,0.7,0.01,50,1.9556210993733152,1.692723010466588
4721,75,0.7,0.01,60,1.9308081227061322,1.6762730569926985
4722,75,0.7,0.01,70,1.9426793880738529,1.6963041930105824
4723,75,0.7,0.01,80,1.9383363730662682,1.693467713801732
4724,75,0.7,0.01,90,1.958871372561477,1.7098801113118034
4725,75,0.7,0.01,100,1.9668340844923637,1.7263910139014522
4726,75,0.7,0.01,110,1.951715606681135,1.7103504019122513
4727,75,0.7,0.01,120,1.9468348084513467,1.7116298491100193
4728,75,0.7,0.01,130,1.94491737193138,1.7021600271747501
4729,75,0.7,0.01,140,1.949110367584809,1.7103879046184973
4730,75,0.7,0.01,150,1.961264159479821,1.7229999487828573
4731,75,0.75,0.0001,50,1.8818003253751923,1.8750566423331947
4732,75,0.75,0.0001,60,1.897710487212393,1.8957892011625013
4733,75,0.75,0.0001,70,1.9140556712798087,1.912455785256876
4734,75,0.75,0.0001,80,1.8678755366386626,1.8667390401074218
4735,75,0.75,0.0001,90,1.8848154159788097,1.8836807533116389
4736,75,0.75,0.0001,100,1.8944327362054219,1.8926043777366504
4737,75,0.75,0.0001,110,1.8847171817146489,1.8830909737218127
4738,75,0.75,0.0001,120,1.8966692463583288,1.894685648985234
4739,75,0.75,0.0001,130,1.8862982894921005,1.8848309782078625
4740,75,0.75,0.0001,140,1.9031069167935732,1.9021429708892699
4741,75,0.75,0.0001,150,1.8938822779042495,1.8925247115940191
4742,75,0.75,0.0005,50,1.920789918544618,1.8921965033956252
4743,75,0.75,0.0005,60,1.8807124568908176,1.8651869575958901
4744,75,0.75,0.0005,70,1.8892840745095472,1.8792225134585234
4745,75,0.75,0.0005,80,1.8987393310113796,1.8922484778106985
4746,75,0.75,0.0005,90,1.9091573471565062,1.9023968825378927
4747,75,0.75,0.0005,100,1.924162415691492,1.9167811262217043
4748,75,0.75,0.0005,110,1.9255962608189932,1.9190764782638823
4749,75,0.75,0.0005,120,1.9178734766759218,1.9105603490348384
4750,75,0.75,0.0005,130,1.908199494647799,1.9004046024225978
4751,75,0.75,0.0005,140,1.8943153532122696,1.8892441235425357
4752,75,0.75,0.0005,150,1.897046816024028,1.8906367876763477
4753,75,0.75,0.001,50,1.893749990181245,1.8607178771690733
4754,75,0.75,0.001,60,1.9015785352193597,1.8797123126252522
4755,75,0.75,0.001,70,1.8964165858792512,1.8731282699270269
4756,75,0.75,0.001,80,1.8836701871083945,1.8649528187350333
4757,75,0.75,0.001,90,1.9171812388465974,1.9033061784811085
4758,75,0.75,0.001,100,1.890787135529375,1.8733499464836987
4759,75,0.75,0.001,110,1.8975273253262805,1.8787206688252907
4760,75,0.75,0.001,120,1.8793712336404846,1.866228981208465
4761,75,0.75,0.001,130,1.9116808474362312,1.8968441391283983
4762,75,0.75,0.001,140,1.8959722277420468,1.881959888481819
4763,75,0.75,0.001,150,1.8819215507483873,1.8696186321977797
4764,75,0.75,0.005,50,1.923191164673268,1.7644906079453637
4765,75,0.75,0.005,60,1.9231619325951568,1.7833351036423446
4766,75,0.75,0.005,70,1.9236331269184443,1.7795652416711167
4767,75,0.75,0.005,80,1.9371500399875834,1.8050208408772093
4768,75,0.75,0.005,90,1.9216242368817975,1.8044829827679836
4769,75,0.75,0.005,100,1.9241753166756204,1.7897570475969542
4770,75,0.75,0.005,110,1.9104420385342313,1.8007515326330443
4771,75,0.75,0.005,120,1.9123527869281984,1.8023629183604921
4772,75,0.75,0.005,130,1.9426639463725823,1.832663001824239
4773,75,0.75,0.005,140,1.9361218650865086,1.8192495327935918
4774,75,0.75,0.005,150,1.9414056578907275,1.8295580166824408
4775,75,0.75,0.01,50,1.9377220219892857,1.6654496165717156
4776,75,0.75,0.01,60,1.9458051961288507,1.6900477023092078
4777,75,0.75,0.01,70,1.9406956499050847,1.6748695403918774
4778,75,0.75,0.01,80,1.9304964010178967,1.691504456380511
4779,75,0.75,0.01,90,1.9458921499678254,1.694199552319493
4780,75,0.75,0.01,100,1.9564699825534637,1.7106838167234502
4781,75,0.75,0.01,110,1.9583755600832393,1.7118146509729955
4782,75,0.75,0.01,120,1.9436753211093072,1.706044167224519
4783,75,0.75,0.01,130,1.9535213170805457,1.7148696178484761
4784,75,0.75,0.01,140,1.9651715902667848,1.7297545441180686
4785,75,0.75,0.01,150,1.9626932114584086,1.7249628362450027
4786,75,0.8,0.0001,50,1.8891922875946978,1.8756029276955357
4787,75,0.8,0.0001,60,1.9040583199856678,1.8950649156752497
4788,75,0.8,0.0001,70,1.90218442192466,1.8986024712741771
4789,75,0.8,0.0001,80,1.9168076507790002,1.9154722684899932
4790,75,0.8,0.0001,90,1.9094222983859692,1.9084250948362034
4791,75,0.8,0.0001,100,1.891666108297501,1.8901914162597082
4792,75,0.8,0.0001,110,1.9154142966508854,1.9145099519274442
4793,75,0.8,0.0001,120,1.87974308379276,1.8788697886334587
4794,75,0.8,0.0001,130,1.9021776182687935,1.9013519407978345
4795,75,0.8,0.0001,140,1.8957696877902586,1.8943146165927052
4796,75,0.8,0.0001,150,1.8944085912832498,1.892360057557044
4797,75,0.8,0.0005,50,1.8886060439319803,1.8667338716549653
4798,75,0.8,0.0005,60,1.9060931684303677,1.8945563775898215
4799,75,0.8,0.0005,70,1.914675192502078,1.9059331923665255
4800,75,0.8,0.0005,80,1.8815368368489869,1.8742467408743846
4801,75,0.8,0.0005,90,1.8875793394229199,1.8806475748065432
4802,75,0.8,0.0005,100,1.9123425619279766,1.904971060782463
4803,75,0.8,0.0005,110,1.9134614985598457,1.9049659250616897
4804,75,0.8,0.0005,120,1.8980364356915773,1.891334532160525
4805,75,0.8,0.0005,130,1.9112567626690875,1.9026035077352654
4806,75,0.8,0.0005,140,1.908751035624664,1.9033989770336595
4807,75,0.8,0.0005,150,1.897701060943562,1.89167970266052
4808,75,0.8,0.001,50,1.919953519601501,1.8768764531285422
4809,75,0.8,0.001,60,1.8890500640759884,1.8632969146491434
4810,75,0.8,0.001,70,1.9144302443672871,1.8978697383347432
4811,75,0.8,0.001,80,1.9175289836715586,1.9021691465867658
4812,75,0.8,0.001,90,1.9050251176582143,1.887649977392486
4813,75,0.8,0.001,100,1.9135722175749807,1.8967646904775277
4814,75,0.8,0.001,110,1.9033020503733664,1.888005036460119
4815,75,0.8,0.001,120,1.922771481572473,1.9086532431171803
4816,75,0.8,0.001,130,1.9222861703044347,1.9065769402181545
4817,75,0.8,0.001,140,1.8840399256344518,1.8673487676987708
4818,75,0.8,0.001,150,1.8994153360702881,1.885095270701538
4819,75,0.8,0.005,50,1.9223838414138406,1.7669067252544612
4820,75,0.8,0.005,60,1.9389574318395726,1.7983324683044644
4821,75,0.8,0.005,70,1.9304082733736396,1.798883278753375
4822,75,0.8,0.005,80,1.941773576557452,1.8112095296994608
4823,75,0.8,0.005,90,1.9301648740122053,1.8114945849706827
4824,75,0.8,0.005,100,1.8938749504935635,1.7796090275390843
4825,75,0.8,0.005,110,1.9451889486201315,1.8275050162581699
4826,75,0.8,0.005,120,1.9182062418486447,1.8107746663918487
4827,75,0.8,0.005,130,1.9475861445429619,1.8398812577326495
4828,75,0.8,0.005,140,1.9265883111649311,1.8113582260026462
4829,75,0.8,0.005,150,1.929901079838976,1.821312563711017
4830,75,0.8,0.01,50,1.9472790857773177,1.6805136992742964
4831,75,0.8,0.01,60,1.9523398414648765,1.7030213443219893
4832,75,0.8,0.01,70,1.9403314772954439,1.657783539322936
4833,75,0.8,0.01,80,1.935499916204747,1.6997180970946963
4834,75,0.8,0.01,90,1.9642371496679831,1.7143025973766384
4835,75,0.8,0.01,100,1.9630022515436596,1.712666427105247
4836,75,0.8,0.01,110,1.9551081554945366,1.7093337788506215
4837,75,0.8,0.01,120,1.958614132684749,1.725514423278932
4838,75,0.8,0.01,130,1.9610431674921378,1.7276293664896494
4839,75,0.8,0.01,140,1.9576577114354057,1.7179152302974843
4840,75,0.8,0.01,150,1.9572658045452151,1.717553014008104
4841,75,0.85,0.0001,50,1.913034826383849,1.906649395150355
4842,75,0.85,0.0001,60,1.9161617253004397,1.9101593801687828
4843,75,0.85,0.0001,70,1.9123883220521418,1.906798331975256
4844,75,0.85,0.0001,80,1.8921756250105752,1.8892882833366946
4845,75,0.85,0.0001,90,1.9240348503523415,1.9218773787933805
4846,75,0.85,0.0001,100,1.8897243499657688,1.8886731775229557
4847,75,0.85,0.0001,110,1.8877306761806474,1.8863833316976337
4848,75,0.85,0.0001,120,1.9022658649378263,1.900447093398502
4849,75,0.85,0.0001,130,1.9204390265960134,1.9180114606102034
4850,75,0.85,0.0001,140,1.8996049978811316,1.8976878607797005
4851,75,0.85,0.0001,150,1.91951937498456,1.9184548346930046
4852,75,0.85,0.0005,50,1.9140044998244252,1.8880134237885873
4853,75,0.85,0.0005,60,1.897932491768417,1.88385653852904
4854,75,0.85,0.0005,70,1.9106601509577472,1.9009052532864745
4855,75,0.85,0.0005,80,1.920988508132999,1.9132671899529106
4856,75,0.85,0.0005,90,1.8919801437670958,1.884515797274644
4857,75,0.85,0.0005,100,1.9315300595901013,1.925395572370837
4858,75,0.85,0.0005,110,1.9166218444650067,1.910881648065409
4859,75,0.85,0.0005,120,1.9241664462480186,1.9154538786073037
4860,75,0.85,0.0005,130,1.909328621051474,1.904091237018739
4861,75,0.85,0.0005,140,1.9194054754161536,1.9135632827684685
4862,75,0.85,0.0005,150,1.9104657828076799,1.9023557216305518
4863,75,0.85,0.001,50,1.9228415197312836,1.893103689242404
4864,75,0.85,0.001,60,1.8963916657105953,1.8680593397261946
4865,75,0.85,0.001,70,1.9071898264241383,1.8848166491013272
4866,75,0.85,0.001,80,1.918852026907292,1.9037652560644935
4867,75,0.85,0.001,90,1.884915595418248,1.8689533344312235
4868,75,0.85,0.001,100,1.908764415052611,1.8930931669580042
4869,75,0.85,0.001,110,1.9204178977434359,1.9067672072030408
4870,75,0.85,0.001,120,1.9104916887361616,1.893600288798722
4871,75,0.85,0.001,130,1.900175233515141,1.885849692506447
4872,75,0.85,0.001,140,1.9040015444375664,1.889337197962867
4873,75,0.85,0.001,150,1.9181051090321055,1.9004947506835683
4874,75,0.85,0.005,50,1.9268409928189538,1.772518332327344
4875,75,0.85,0.005,60,1.940753002487428,1.8118435553338754
4876,75,0.85,0.005,70,1.936299880412955,1.811818565871868
4877,75,0.85,0.005,80,1.9150789920259184,1.789384874178695
4878,75,0.85,0.005,90,1.923443329869559,1.802515784000579
4879,75,0.85,0.005,100,1.938433925562803,1.823607058435763
4880,75,0.85,0.005,110,1.955509790899408,1.8357022355939958
4881,75,0.85,0.005,120,1.919995571323018,1.8034854613367493
4882,75,0.85,0.005,130,1.9422449574958915,1.8239604803654095
4883,75,0.85,0.005,140,1.9442926315643356,1.8342478581718098
4884,75,0.85,0.005,150,1.9434343634760531,1.8350969022838752
4885,75,0.85,0.01,50,1.9307777615587625,1.6585446003161164
4886,75,0.85,0.01,60,1.9564179039548575,1.686196711187355
4887,75,0.85,0.01,70,1.9479808080861585,1.6836162533712438
4888,75,0.85,0.01,80,1.959300938219276,1.6919007971032662
4889,75,0.85,0.01,90,1.9562621972665313,1.7090308893231942
4890,75,0.85,0.01,100,1.957419328792609,1.7179524425006838
4891,75,0.85,0.01,110,1.9466252333373628,1.7117713971816864
4892,75,0.85,0.01,120,1.9561325947473518,1.7108356512604315
4893,75,0.85,0.01,130,1.957375561884824,1.7295852325996068
4894,75,0.85,0.01,140,1.9631710045767556,1.7065947983879832
4895,75,0.85,0.01,150,1.955635969015665,1.7230284217645622
4896,75,0.9,0.0001,50,1.9277215453435905,1.9110659119645987
4897,75,0.9,0.0001,60,1.9123845714259264,1.909726444632977
4898,75,0.9,0.0001,70,1.9091709246826087,1.905076912067775
4899,75,0.9,0.0001,80,1.905618290173851,1.9045393842378255
4900,75,0.9,0.0001,90,1.919468733553061,1.917119820160803
4901,75,0.9,0.0001,100,1.896731390253249,1.8953413071890082
4902,75,0.9,0.0001,110,1.903415331273285,1.9028662974114752
4903,75,0.9,0.0001,120,1.9114003646935291,1.9090585509903004
4904,75,0.9,0.0001,130,1.9169244482483276,1.9163934112456922
4905,75,0.9,0.0001,140,1.9100744067647744,1.9081372489773594
4906,75,0.9,0.0001,150,1.913277965602116,1.91167600248408
4907,75,0.9,0.0005,50,1.9360428408283903,1.906648080886085
4908,75,0.9,0.0005,60,1.9212985505618456,1.9079443295327738
4909,75,0.9,0.0005,70,1.9095693992690477,1.8994365314283543
4910,75,0.9,0.0005,80,1.9117301171856211,1.9052438997309002
4911,75,0.9,0.0005,90,1.9193909518184562,1.9100751422138713
4912,75,0.9,0.0005,100,1.902021738539393,1.8953267960968847
4913,75,0.9,0.0005,110,1.906314637127176,1.8990180996345578
4914,75,0.9,0.0005,120,1.891742307542853,1.8845942685585448
4915,75,0.9,0.0005,130,1.891098439545522,1.8840068494824262
4916,75,0.9,0.0005,140,1.9188352539267597,1.9112089372021333
4917,75,0.9,0.0005,150,1.9138103488364653,1.907398516759916
4918,75,0.9,0.001,50,1.9188110498323443,1.8780157216670552
4919,75,0.9,0.001,60,1.9049205587407787,1.8812339165982541
4920,75,0.9,0.001,70,1.9243773149760195,1.9002486799795617
4921,75,0.9,0.001,80,1.9188480950449576,1.9001337386673505
4922,75,0.9,0.001,90,1.9053446603286863,1.8897661406689292
4923,75,0.9,0.001,100,1.9236257231925042,1.9067740895093268
4924,75,0.9,0.001,110,1.9123748652150123,1.8952493518457998
4925,75,0.9,0.001,120,1.8936202359075653,1.8775685853202528
4926,75,0.9,0.001,130,1.9223815999272713,1.9074848971298237
4927,75,0.9,0.001,140,1.9210369650433983,1.9047437359966728
4928,75,0.9,0.001,150,1.9129283704808377,1.898295416517442
4929,75,0.9,0.005,50,1.9187323264466618,1.7592064513216488
4930,75,0.9,0.005,60,1.9050510429060734,1.764473179108447
4931,75,0.9,0.005,70,1.9412298488029418,1.7872516910039729
4932,75,0.9,0.005,80,1.953591492131269,1.820960020010165
4933,75,0.9,0.005,90,1.9165705179842647,1.7984363317270755
4934,75,0.9,0.005,100,1.9281976973602384,1.8066066871513662
4935,75,0.9,0.005,110,1.9411891524679903,1.8190761797874542
4936,75,0.9,0.005,120,1.9251292708347167,1.8069539203668321
4937,75,0.9,0.005,130,1.9459332819592523,1.8431175763710648
4938,75,0.9,0.005,140,1.9256407521199594,1.8105475079263682
4939,75,0.9,0.005,150,1.9328135884026216,1.8303072376114509
4940,75,0.9,0.01,50,1.9457653039477913,1.6651473640521408
4941,75,0.9,0.01,60,1.9358839535944572,1.6758701628004915
4942,75,0.9,0.01,70,1.9457906698335163,1.6901073498398265
4943,75,0.9,0.01,80,1.9625351329239427,1.7000701214270506
4944,75,0.9,0.01,90,1.9587294816930552,1.724405109401027
4945,75,0.9,0.01,100,1.9696085673165333,1.7295447223107294
4946,75,0.9,0.01,110,1.953684147563368,1.7245168722010344
4947,75,0.9,0.01,120,1.9611663198797373,1.7172945422867933
4948,75,0.9,0.01,130,1.9736580360099794,1.7342138515748369
4949,75,0.9,0.01,140,1.960952375611486,1.732303923729824
4950,75,0.9,0.01,150,1.9843226932332425,1.7530648451319022
4951,80,0.5,0.0001,50,1.8905171441047537,1.8843358834705008
4952,80,0.5,0.0001,60,1.877959864978605,1.8763634043105597
4953,80,0.5,0.0001,70,1.8686910983420448,1.8647114566588365
4954,80,0.5,0.0001,80,1.86956667277316,1.86562300558914
4955,80,0.5,0.0001,90,1.8821768187241272,1.8812811378914225
4956,80,0.5,0.0001,100,1.8860542757498442,1.8851405430739474
4957,80,0.5,0.0001,110,1.886826750845212,1.8857425895328757
4958,80,0.5,0.0001,120,1.870655693155114,1.8693978847384278
4959,80,0.5,0.0001,130,1.8614165971469674,1.8592206129345028
4960,80,0.5,0.0001,140,1.8732438188297544,1.8718295072334277
4961,80,0.5,0.0001,150,1.870208537257976,1.8681591036151661
4962,80,0.5,0.0005,50,1.8808413261191506,1.8702962036868807
4963,80,0.5,0.0005,60,1.9107983328533376,1.9011999840745823
4964,80,0.5,0.0005,70,1.8743231110310372,1.8660224977105253
4965,80,0.5,0.0005,80,1.8892444885587887,1.881666702718229
4966,80,0.5,0.0005,90,1.8745297994167678,1.866272513855055
4967,80,0.5,0.0005,100,1.876839656266082,1.8677118805600808
4968,80,0.5,0.0005,110,1.8944963984387169,1.8888242225928065
4969,80,0.5,0.0005,120,1.892427401805025,1.8855423175023125
4970,80,0.5,0.0005,130,1.8990331659344724,1.8915193454500845
4971,80,0.5,0.0005,140,1.8612999500095464,1.8534639841458196
4972,80,0.5,0.0005,150,1.877599707555688,1.8693539947841749
4973,80,0.5,0.001,50,1.8847364674620377,1.856541998894255
4974,80,0.5,0.001,60,1.888008690339329,1.8686990513038082
4975,80,0.5,0.001,70,1.896476365229203,1.8737709982398243
4976,80,0.5,0.001,80,1.8722346389860691,1.8587453559153537
